userNo,registerDays,firstOrderDays,avgReleaseTimeOfLatest30day,avgPayTimeOfLatest30day,finishRateLatest30day,completedOrderNumOfLatest30day,completedBuyOrderNumOfLatest30day,completedSellOrderNumOfLatest30day,completedOrderTotalBtcAmountOfLatest30day,completedOrderNum,completedBuyOrderNum,completedSellOrderNum,completedBuyOrderTotalBtcAmount,completedSellOrderTotalBtcAmount,completedOrderTotalBtcAmount,counterpartyCount
s97227191dbaa370c8b5db23e8bfd9e38,227,224,17.0,85.5,0.75,3,2,1,0,3,2,1,0,0,0,3
sd2ca9ca32b0a3502867b9cdc4e9d4b8b,886,494,45.0,108.0,1.0,8,5,3,0,38,31,7,0,0,0,33
s212bd0f1bf7b314a996f2de04678142d,305,116,0.0,53.67,0.334,3,3,0,0,5,5,0,0,0,0,4
s56ae406b821634f7865ccc0ada381a17,680,666,0.0,0.0,0.0,0,0,0,0,3,2,1,0,0,0,3
s568b7256805e3fe3a7d7e137c8077f7f,121,9,0.0,648.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s2d73f11b3f653453b36ff44c33249fa8,55,55,0.0,66.75,0.8,8,8,0,0,25,25,0,0,0,0,20
s4c7d915e4da330ca82161c9a12427b7b,137,137,0.0,0.0,0.0,0,0,0,0,10,9,1,0,0,0,7
s5926ed3b5c2133d199c7d42375188ead,401,375,95.0,74.63,0.819,9,8,1,0,56,48,8,0,0,0,39
s34753ec2185c371a85800fc2a0ec61d8,308,308,24.5,114.5,0.889,8,6,2,0,30,22,8,0,0,0,27
s64d84bf3d27e30f48a38457384e78591,870,869,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1
s595a2f0440cf3032a87ccc2767a1d524,77,75,571.0,0.0,0.2,1,0,1,0,9,3,6,0,0,0,9
s904ebb92c1fc376d8bf8121770c72395,1607,213,0.0,95.0,0.5,1,1,0,0,3,3,0,0,0,0,3
see4bbba4cfb5326a83eb8aa62842476e,191,127,89.69,141.94,0.884,137,124,13,0,239,197,42,0,0,0,179
saf244905aba1385ba4fd2d932f075b30,943,740,53.0,198.57,0.9,9,7,2,0,22,20,2,0,0,0,22
scc7c6cc06206312b95d903828d0eac48,1514,1008,0.0,259.0,0.75,3,3,0,0,21,21,0,0,0,0,19
saef6bab38d0a3840a331ee65171dbe94,2612,7,0.0,95.57,0.584,7,7,0,0,7,7,0,0,0,0,5
s2f6e9749f03a33fcabcdad011a95e904,137,8,0.0,118.75,0.572,4,4,0,0,4,4,0,0,0,0,3
sefbadafd76fe39fe8591e002d6734a3c,776,776,0.0,127.67,0.375,3,3,0,0,6,6,0,0,0,0,6
sa92bdd8ec2cb3aa7a0864256f8d23d40,1664,1437,94.84,199.83,0.982,317,170,147,0,893,564,329,0,0,0,789
s61e4a7991be73e99a5db70c4671cc57a,1332,302,0.0,89.57,0.934,28,28,0,0,50,50,0,0,0,0,28
s481672265f2c3c0c92d64c8e6f6913ba,193,193,0.0,0.0,0.0,0,0,0,0,4,4,0,0,0,0,3
sbf6f3934295e3e93b82bb4abb29ffcfe,122,64,169.65,63.13,0.878,50,30,20,0,100,63,37,0,0,0,72
se5e514ea0b353df68e08201ed5f73617,1520,1520,0.0,91.41,0.85,17,17,0,0,256,234,22,0,0,0,186
s11bc378dc3b03c6cbd4c6208961ef081,809,407,88.33,117.14,1.0,10,7,3,0,76,18,58,0,0,0,57
s469ea6ec2b9431d9a1927a4959b1b621,1102,1100,0.0,232.0,0.286,2,2,0,0,85,82,3,0,0,0,60
s280bbfbc62113a51bb5b1a801904e4cf,103,76,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s5736152b348f3189b3c2b121bba14644,1399,399,0.0,156.31,0.898,35,35,0,0,81,81,0,0,0,0,40
s82e8cbbccff034e492d978a1c8e82682,1404,397,0.0,90.44,0.75,9,9,0,0,43,43,0,0,0,0,32
sc387cb5aa550327387a9f19b283b3c66,480,295,294.5,62.13,0.934,28,24,4,0,111,90,21,0,0,0,65
scb0d795952ae38cb9c5991b57c48a6d6,1029,3,0.0,172.0,0.2,1,1,0,0,1,1,0,0,0,0,1
sec8d04d5d8613c4bb647ae46f1f23996,1591,1572,0.0,102.89,0.819,9,9,0,0,16,15,1,0,0,0,13
sfc9f69ce7a7b37a9b824c40ac962aa15,93,89,107.88,222.05,0.693,36,20,16,0,40,23,17,0,0,0,30
s5df61541f1193684bc44b440f32930ba,1805,1468,541.33,147.26,0.839,57,54,3,0,369,293,76,0,0,0,268
s918e7450dbfb37639147e127452acf99,395,395,40.6,72.73,0.91,20,15,5,0,24,17,7,0,0,0,13
saea2d3f1d20f3e14a4eae1201fdb504a,149,3,0.0,122.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s0ffc2833be0137b491fb5ab657bef9d0,145,3,0.0,97.78,0.643,9,9,0,0,9,9,0,0,0,0,7
s7d9f8409ffc9302ebeefcebae028f10b,1259,87,0.0,80.8,0.715,5,5,0,0,12,12,0,0,0,0,12
sf026b418e8f933138fac8446120dd9f3,766,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sde3eaa7714443d85a89b9089d43345b9,474,142,130.33,61.68,0.957,22,19,3,0,49,42,7,0,0,0,24
s255a0f53ba0239ae90d5fc57b73a9cff,935,885,0.0,134.6,0.625,5,5,0,0,25,25,0,0,0,0,23
s4452f2509c8d3fe696ea9f82931e1841,475,475,24.2,66.71,0.858,12,7,5,0,74,57,17,0,0,0,68
scc520bd6acf031f9ad35626b6ac017b2,586,223,0.0,164.33,1.0,6,6,0,0,33,33,0,0,0,0,21
sb31ae93909c833618c64d4256a8ee623,1697,339,14.0,144.6,0.75,6,5,1,0,21,6,15,0,0,0,19
s7d3ab37f7ae33cb592017ccb3da1d28b,69,69,114.0,625.33,1.0,7,6,1,0,20,18,2,0,0,0,17
s66e20085cb173e39883c8f28de70a610,479,478,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
seb9f5d3a4df03961bdceff9d73b937f9,1464,1461,0.0,51.86,0.778,7,7,0,0,24,21,3,0,0,0,20
sebfd0b2df92935e7937fbce1cdf676ab,996,996,0.0,55.8,1.0,5,5,0,0,23,6,17,0,0,0,20
s886290e3b16a3aceaa13b22aad9a14a2,241,241,584.0,199.0,0.667,4,2,2,0,23,15,8,0,0,0,23
s22e47dc5f9bb3e868c55ef14b6e47e1a,1653,1644,0.0,156.8,0.625,5,5,0,0,205,196,9,0,0,0,172
s0a330809258a3da7819ec0ff1412459d,221,221,0.0,72.0,1.0,26,26,0,0,109,109,0,0,0,0,35
s618512f4583a30648b9e93dbb395746e,136,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s01f83148bb503ce89219a52a7177f287,185,185,0.0,0.0,0.0,0,0,0,0,2,1,1,0,0,0,2
seca9e0b8bc5c389a8f820bcf548b6aca,1709,1444,0.0,125.0,1.0,1,1,0,0,75,75,0,0,0,0,51
s2248d6ae1b6d311dbb955194b542bb5a,113,3,0.0,96.33,0.375,3,3,0,0,3,3,0,0,0,0,2
s47970a30023931b08e742e1092d4acad,1701,1577,269.83,205.17,0.9,18,12,6,0,620,457,163,0,0,0,258
se65b6053588238a2bc5b94ffd5da6ea2,1312,1221,0.0,74.25,1.0,4,4,0,0,190,75,115,0,0,0,155
se865f201e9a13068afc97257d203bcb1,315,315,56.0,132.0,0.8,4,2,2,0,28,18,10,0,0,0,20
s4abf4e6f021334a29c6a58c9ff9c1c8e,608,11,165.5,143.5,1.0,10,6,4,0,10,6,4,0,0,0,8
sfe81e1a4b6a9375b8eb3139f9ea728ac,946,901,0.0,136.0,0.4,2,2,0,0,7,6,1,0,0,0,7
sdfa1e87badce345b972464e87a9030e5,1164,1160,0.0,248.0,0.589,10,10,0,0,130,117,13,0,0,0,94
s0b9c39172e1030988adc9b0f092d69b8,391,384,0.0,113.0,1.0,2,2,0,0,22,20,2,0,0,0,20
s05423ed4d9363adbbe301e1f53e0e3fe,213,213,257.56,195.12,0.839,26,17,9,0,56,42,14,0,0,0,36
sad962853afe137d3a6dd9bd25d7ec5dd,1213,1211,0.0,204.8,0.5,5,5,0,0,20,20,0,0,0,0,18
sce7ae27f21cf3918b25d012e82facc45,2069,1561,0.0,113.44,0.9,9,9,0,0,374,369,5,0,0,0,286
s1593ab331102333d828bde31e73cec5d,1098,338,82.55,51.55,1.0,53,31,22,0,306,202,104,0,0,0,137
se8052c49b24935c8b81b8d267ab50feb,1607,1385,0.0,96.0,0.5,1,1,0,0,54,40,14,0,0,0,52
sd03574e233ec3238b2754da1203e91a8,894,894,0.0,321.0,0.25,1,1,0,0,2,2,0,0,0,0,2
s5f708dbea7a43ed4b066a94457a3ba5f,871,722,0.0,195.17,0.6,6,6,0,0,7,6,1,0,0,0,6
s4a8740974bcd37ac85e20b2f92b6a4d8,1187,4,0.0,205.0,0.445,4,4,0,0,4,4,0,0,0,0,4
scc9507b7999d3df2a1d19e42c5ae0b3e,310,3,0.0,234.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s2f0813413a9c3208a78a0c36c26ee66d,426,426,318.0,75.23,1.0,60,53,7,0,235,218,17,0,0,0,61
s8325b2c37b763675b45700f640e32bb5,60,58,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s3828d4942d313a2f8ebbc08544ef1db9,50,48,0.0,131.0,0.5,2,2,0,0,6,6,0,0,0,0,3
s14d4d30113ea3281875bfe070fcafee3,1627,347,0.0,85.6,0.625,5,5,0,0,9,9,0,0,0,0,9
s7b3b81b541a3389ebe4c403167292a4d,480,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sbdc63bb949b13002aceb5d70590130ee,887,369,0.0,125.6,0.834,5,5,0,0,8,7,1,0,0,0,7
s67c2621dda153ee0b4b70893b35ae38a,153,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s6f67f8be7cd138488c3b00dd7a6d41d6,70,62,45.33,118.74,0.814,61,43,18,0,63,44,19,0,0,0,50
se77f07395f243cd8a074c4100e6f3848,332,332,0.0,304.5,1.0,2,2,0,0,17,16,1,0,0,0,14
s6d572e7c15fd37e2ba0374fe88dbeee2,517,512,0.0,99.67,1.0,3,3,0,0,9,8,1,0,0,0,9
s1e9d327f9a393b179c7171f757aef847,112,112,0.0,35.22,0.954,41,41,0,0,88,82,6,0,0,0,26
sa43616fb51623f88b072e44e9e400bc0,722,211,34.4,153.92,0.718,56,51,5,0,91,83,8,0,0,0,51
sd8c3f019f7cf3600b4508d45080f448e,993,817,0.0,241.5,1.0,2,2,0,0,27,24,3,0,0,0,27
s0cd1cf14ae1334b09436af9ab5c40c63,278,7,0.0,245.0,0.667,10,10,0,0,10,10,0,0,0,0,5
sad529b171116321ab0b0244748aa55dd,253,62,56.77,68.71,0.904,75,62,13,0,129,111,18,0,0,0,43
s49a3b54bf3d33d7cbf0870e031d7ef16,587,64,0.0,54.07,0.938,15,15,0,0,15,15,0,0,0,0,9
s5b8380f188d530898a384e58ae1b38a8,117,116,0.0,44.0,1.0,1,1,0,0,24,23,1,0,0,0,14
s7df58502589031c3a74eff930d70263b,993,893,150.0,261.0,0.667,2,1,1,0,2,1,1,0,0,0,2
s79b4cc4e319d30d2bd3b1012deeb9c0b,1051,5,0.0,71.93,1.0,15,15,0,0,15,15,0,0,0,0,12
s3ea97b9999f43f3e8b7a5b9e3946d18c,886,273,35.5,72.89,0.87,20,18,2,0,56,53,3,0,0,0,19
s1c5c4877d4b23fc788a9808592a0103a,150,127,0.0,139.0,0.4,2,2,0,0,5,5,0,0,0,0,5
sbd751a33b24d346383b1a94067a54779,105,6,2569.33,190.09,0.84,42,33,9,0,42,33,9,0,0,0,28
s7b16fca42b6a3a74a0c5e8c90ed2ef1e,1626,1598,0.0,202.0,0.25,1,1,0,0,2,2,0,0,0,0,2
s4fa4c8dc31eb3aeaad3fc9886c112827,537,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s68b5fe4e9cd33f19b1d627026dd35f2a,1536,1529,60.0,130.83,1.0,7,6,1,0,7,6,1,0,0,0,7
s082d1073bdd23fd79d31234e7d6af903,212,212,239.5,50.67,0.929,26,24,2,0,59,53,6,0,0,0,32
s1bce67a0a6ac333e896e3c2e2974b70e,253,32,255.0,524.5,0.5,3,2,1,0,3,2,1,0,0,0,3
se066a955e599308faf78baee929b4a63,1480,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sfcba5871a31435c589630763a9a3b1c3,1532,1326,0.0,49.0,1.0,1,1,0,0,30,18,12,0,0,0,27
s46572e9d3b073993b5449cc36269e563,2058,2055,0.0,98.54,0.723,13,13,0,0,13,13,0,0,0,0,10
sf830a4a34a6336dd930efc01cea14096,738,738,0.0,46.67,0.6,3,3,0,0,4,4,0,0,0,0,3
s7bcfebb9b7f13f798de2176818064410,878,877,27401.0,181.0,0.667,2,1,1,0,2,1,1,0,0,0,2
s939434c18ec73373ad515a8698f1754b,208,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s73ab53fe803d302d82239be3aca98b05,1792,1534,40.0,69.17,0.765,13,12,1,0,216,185,31,0,0,0,158
s12b1748c08c83ef2920a14f2a98d9291,1585,1557,91.0,183.11,0.834,10,9,1,0,496,475,21,0,0,0,311
s6332170835853132b1ef90a6387f6e57,105,105,0.0,128.71,0.637,7,7,0,0,17,17,0,0,0,0,10
sc84b7137eb403c83800f9e8ff12a3150,301,301,0.0,127.0,0.25,1,1,0,0,22,22,0,0,0,0,19
s7e65031a492c372ca4ce65954174532f,482,129,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0,0,1
sb8640256daa736d5858724b1ec6b8772,252,250,97.45,67.9,0.973,70,50,20,0,160,109,51,0,0,0,67
sc21ec84f31eb3a038eee5b59db99791a,1548,259,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sd357677e4c63302bb9e18b3ab9db9ccc,1157,1156,0.0,129.33,0.75,3,3,0,0,45,29,16,0,0,0,36
s662b1e35a59b39d0a983e64388c90de5,214,3,0.0,135.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s990ca914b1fc3439946fc19a9b1d4766,241,3,0.0,87.0,0.667,2,2,0,0,2,2,0,0,0,0,2
s16cd826cf19d33198ca7905c850732a4,1428,1344,0.0,487.0,0.334,1,1,0,0,3,3,0,0,0,0,3
sc1947dd6e442317c85220da60f3708d4,57,56,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sd3a8e07414193b889a1b894f6f84df0d,1309,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sc7593f46945735958a10e60580d019a3,332,9,0.0,334.0,0.25,1,1,0,0,1,1,0,0,0,0,1
s86ee59d90a3736e8872a5686d96c9ac3,1708,238,3466.0,134.2,0.786,11,10,1,0,96,95,1,0,0,0,64
s40ee1c1623563aebb90ddd8b7d184e20,520,57,1292.95,120.5,0.92,57,38,19,0,130,85,45,0,0,0,58
s69ed1d9b7a87302f8794841b710fa8fb,1463,169,620.0,57.65,0.825,47,46,1,0,184,182,2,0,0,0,48
s5656b76a1792311591d33aaea2ebfa3c,1267,414,0.0,310.0,0.5,1,1,0,0,101,57,44,0,0,0,86
sb38e4c30e3fd3384a4b7db8f8463bfed,416,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s25ffb6e1bedc341ba47a74b73b1dd06f,842,756,362.2,47.65,0.912,31,26,5,0,264,179,85,0,0,0,122
s8ba0e9d331913ac2a3e4ccf7632c742e,90,85,4079.0,80.67,1.0,4,3,1,0,10,9,1,0,0,0,8
s1fd65f0160ee33848645b515151687e6,1335,1330,0.0,84.0,0.5,1,1,0,0,41,41,0,0,0,0,37
s4d17a9793d18378da28a1fad983b716d,2015,1740,0.0,80.0,1.0,2,2,0,0,35,29,6,0,0,0,34
s715bab149b5c38b4a681fac6299061a5,839,833,0.0,85.0,0.5,1,1,0,0,23,18,5,0,0,0,19
s3707febe9f163814820f887efe2efec5,1733,232,0.0,91.0,1.0,1,1,0,0,2,2,0,0,0,0,2
sd93d8ff02aea355c96786af8c83558af,2012,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sdb9b937061063d27b216ace11fe51f0c,62,62,54.88,115.56,0.74,51,43,8,0,66,54,12,0,0,0,42
sb99105c5451e3aff985ce984e0ae30f1,1420,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s04fa9d8d4fca3645901b69dd8c75fe44,242,53,336.14,40.48,0.936,202,174,28,0,322,277,45,0,0,0,78
s3fb9965e89973610be6311bbb4d929ec,805,805,0.0,95.44,0.693,9,9,0,0,15,10,5,0,0,0,10
s9212e403b6343f02bab956fbe8784131,365,155,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s296fc6c059b93ffcbbf72d1f1f269dba,743,293,0.0,110.0,0.5,1,1,0,0,6,3,3,0,0,0,6
s07a2d75547cf33bfaa48a046f182c795,869,118,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s0575ba83c00d31b38369a93729c25be5,321,160,32.0,41.0,0.5,2,1,1,0,3,2,1,0,0,0,2
s2ba5c648d3513e2ca7949fa7a471c2f9,401,182,0.0,85.0,0.25,1,1,0,0,13,12,1,0,0,0,11
s0cf0e408b2fb378baf0864a8603b4504,1790,1787,0.0,250.0,0.648,11,11,0,0,72,64,8,0,0,0,49
sa17f89001ba833bc8da33e3c706345aa,908,850,61.17,60.31,0.987,147,141,6,0,567,545,22,0,0,0,47
s119ee4b141753720b758f5b9e4cb13a6,1857,487,0.0,196.0,1.0,1,1,0,0,5,5,0,0,0,0,5
s2f8001fb782730c4bd1cd47534421206,96,96,71.6,180.0,0.858,6,1,5,0,17,7,10,0,0,0,17
s11b799f1e5d331f68de63426c2ef1e1f,1673,1630,228.25,194.38,1.0,12,8,4,0,400,342,58,0,0,0,291
s727d5a2fa9623077a335e8e9c31b4f5b,1705,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sbfcfe925897e3bf2b7a22c4f017e7224,418,418,0.0,187.57,0.875,14,14,0,0,99,99,0,0,0,0,59
s8261bd5520c932a6a8b11650f93eec71,1716,1482,2782.54,135.6,1.0,18,5,13,0,186,70,116,0,0,0,138
s88125f726524397e8d71a199868770ba,141,50,48.22,66.55,0.965,110,87,23,0,147,118,29,0,0,0,61
sabb0c1a1e837366e9ee09a4b38951c31,227,3,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sf578fb1c9ca63ccf9af6c86f01eeec70,125,123,0.0,276.2,0.834,5,5,0,0,16,16,0,0,0,0,6
sbd83c3522ce23d2bbe27ebac0e148b06,1291,771,0.0,515.0,0.5,1,1,0,0,2,2,0,0,0,0,2
s1caddbeab7a53e0a9f9c82895f0ad768,871,563,66.0,131.17,1.0,11,6,5,0,61,35,26,0,0,0,46
s87a283a749ef37b29951eb8d970dfaf5,300,300,0.0,259.0,0.334,1,1,0,0,8,5,3,0,0,0,8
s48c4aef804f0300f9d28bf170386456d,307,307,0.0,101.0,1.0,2,2,0,0,6,6,0,0,0,0,5
s6d73c90239a037fa8478e4c699eb1577,149,9,0.0,168.29,0.438,7,7,0,0,7,7,0,0,0,0,6
s1dbb2f535f753e0790b53d0524b562b8,1179,4,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s280b5678f35f35f89fde201f7146ff6f,74,72,0.0,122.2,0.834,5,5,0,0,6,6,0,0,0,0,4
s2ba09e60166835e68dbacb8ee8bb1a9e,57,57,38.0,152.25,0.5,5,4,1,0,7,5,2,0,0,0,7
s5e60b2c87b8433869340e3aa653215fc,828,685,0.0,275.44,0.8,16,16,0,0,18,18,0,0,0,0,10
s763f43e0091b3a8c9959e0dbb5c61995,48,48,0.0,80.44,0.82,41,41,0,0,81,81,0,0,0,0,39
s09502b1e2122398faeacd20e7044fe58,385,273,288.47,120.58,0.933,83,64,19,0,201,160,41,0,0,0,102
sa9c99a97c5743c53aa8a21e1aa022fc8,1070,229,0.0,247.0,1.0,1,1,0,0,17,14,3,0,0,0,13
s61733cf5662e3e2f8f6b682f251a358d,55,3,0.0,90.5,0.5,2,2,0,0,2,2,0,0,0,0,1
sdeac5c2abe5b3cae85ad432af2f70fdd,213,153,36.0,239.5,0.334,3,2,1,0,22,9,13,0,0,0,20
sd500fd729b873131a383872a6f17a521,1329,424,0.0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,3
sf2431b2e8c6535a5bb395b7c2ed2b146,115,115,0.0,182.38,0.572,8,8,0,0,20,20,0,0,0,0,16
sc6a468e56f2c38c9a783e63f902f3590,869,640,0.0,91.2,0.834,5,5,0,0,9,9,0,0,0,0,7
s98a7bc8021a63f62bd8f24de0e74acd7,57,57,0.0,108.6,1.0,5,5,0,0,5,5,0,0,0,0,5
s7b724b34788c3704aa30db04e6437c95,1675,1471,0.0,297.0,1.0,1,1,0,0,7,7,0,0,0,0,6
s613d7207b8883e44b4f53c6853f38e3c,839,717,0.0,104.77,0.688,22,22,0,0,128,70,58,0,0,0,93
s65a37c9e37fe34bc980dd5147d566d41,60,60,43.39,48.89,0.967,58,35,23,0,150,90,60,0,0,0,48
s89b71f5fdd113b16acff3d2ebc99998c,420,405,0.0,186.5,1.0,2,2,0,0,35,25,10,0,0,0,35
s28ab5845d288310f8040cff494ac0b81,1437,1371,45.6,111.32,0.907,58,53,5,0,398,232,166,0,0,0,249
s7dccbd19c34034f78a55faef18d3b79e,269,84,83.88,73.97,0.917,77,60,17,0,114,87,27,0,0,0,67
s2848a1e564f53740b529df090bd01e4a,1120,1029,0.0,0.0,0.0,0,0,0,0,31,27,4,0,0,0,26
s3646091913bd31aaa157dbc05d8179bd,1114,510,0.0,89.97,0.892,74,74,0,0,355,354,1,0,0,0,179
s253992ef0a333c22be18a189f6e5ae5e,1533,511,0.0,64.15,0.906,48,48,0,0,450,413,37,0,0,0,289
sfd95373e8d9a30d589a053af9f4deec3,104,104,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sa3a82b4745c3363cb259a2a2957bc2fc,1262,52,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s2153ac4dc2fe3f55a886f7a973333c77,1651,374,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sc054a9bd517d36b98ff4a7777ba5fa1f,478,3,0.0,49.5,0.667,2,2,0,0,2,2,0,0,0,0,1
s396b698bf53c3fab8ae2cba7588a5c66,137,66,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
s3e81756f6cd03b25ab1b34819bebd068,1725,3,0.0,213.0,1.0,1,1,0,0,1,1,0,0,0,0,1
sd2ac1b4cc68534a691caf1a5b44c4a45,1463,3,0.0,188.0,1.0,1,1,0,0,1,1,0,0,0,0,1
s06c430658a8735708c08aa88b0a6c30e,61,61,3417.67,167.1,0.591,13,10,3,0,42,37,5,0,0,0,28
s424bc8c0c6483964805b8a09bab7419e,924,733,52.2,41.29,1.0,89,84,5,0,168,156,12,0,0,0,46
sc62d27142ae4323e826fe32e0745faff,75,75,0.0,166.0,1.0,1,1,0,0,4,3,1,0,0,0,4
sa0a0286040ad3a0e9efafa2c0e8a5226,479,290,62.33,80.27,0.81,17,11,6,0,32,26,6,0,0,0,16
s6083b90837993a349f4e6f3ba669a774,538,507,0.0,51.42,0.96,24,24,0,0,62,61,1,0,0,0,32
sa68882d44241397b805330721980dfff,1357,628,0.0,67.42,0.705,43,43,0,0,87,87,0,0,0,0,18
s721f17329eb235ccb6f91acf53a60ae8,283,39,78.5,78.83,0.875,42,36,6,0,51,44,7,0,0,0,26
s43209776387a38ddb8cc527a30212ab0,54,54,204.0,66.33,0.8,4,3,1,0,8,7,1,0,0,0,4
s502fd7bd1c263b20949008f6f26fa147,776,776,0.0,44.5,0.667,6,6,0,0,6,6,0,0,0,0,4
s22e6acbe00b43ec5823e62f9060f0f01,54,3,0.0,163.0,0.5,1,1,0,0,1,1,0,0,0,0,1
s9afb213fa3df3b9c8a366cb234c21c68,1840,1796,46.0,312.5,0.813,13,12,1,0,78,67,11,0,0,0,63
s1323738684cd34ef9e9a77ee9fb77be7,125,12,0.0,168.36,0.56,14,14,0,0,14,14,0,0,0,0,6
sdc2e548e3c813c598dff9bc912712124,387,387,0.0,280.0,0.334,1,1,0,0,10,8,2,0,0,0,10
s73d07ee8b34a3a20be818ee3194186e2,230,219,0.0,165.0,0.5,1,1,0,0,2,2,0,0,0,0,2
sc070a217c8463e4c9c7604c84c01b738,133,103,0.0,101.39,0.971,33,33,0,0,145,145,0,0,0,0,50
s70eadb4550cf31df9985237a37c3662e,1676,1274,0.0,194.0,1.0,2,2,0,0,21,21,0,0,0,0,20
s62b32955a5113d829991a52939ae16fb,219,139,19.0,119.74,0.834,135,133,2,0,350,346,4,0,0,0,88
s218f7cb25da33ee9b892d4069025f672,283,283,49.0,185.86,0.774,65,63,2,0,469,413,56,0,0,0,204
s17270558fb6b3d9ab2b26b8f519b7bd3,55,53,0.0,92.79,0.967,29,29,0,0,40,39,1,0,0,0,11
s0b36982ea7403d5a81be1e38e5bcada8,1755,1706,48.0,281.0,0.5,2,1,1,0,413,220,193,0,0,0,338
s1834e846531f3e9a9352eb19fc2ed9bf,485,61,0.0,340.0,1.0,6,6,0,0,10,10,0,0,0,0,8
s9937cafdd22632cbb4e6c4587a024656,1414,977,81.68,266.67,0.925,37,3,34,0,74,9,65,0,0,0,53
s653b9c88c79536eead6526172ffa440b,446,397,0.0,249.0,0.5,1,1,0,0,3,2,1,0,0,0,3
sffbd5e21bd1e37408bb62823c026cf60,1883,1783,91.0,110.71,1.0,10,7,3,0,192,146,46,0,0,0,108
s8842fb5cac983a48b7a5c8780f9ce3e3,1749,103,328.0,104.4,0.648,11,10,1,0,20,18,2,0,0,0,14
s9669cbff271f3327b97c455b533161ca,1041,1041,0.0,146.93,0.737,14,14,0,0,56,56,0,0,0,0,38
saff8df6c70ce3670ba9174ba983b555d,854,603,0.0,122.0,1.0,1,1,0,0,2,2,0,0,0,0,2
s35989ad4aff13f80bffbf77f6192f1b7,444,434,0.0,70.0,0.25,1,1,0,0,7,7,0,0,0,0,7
s4055fbb8e03e36a494d5df8896154135,153,145,24.63,120.47,1.0,27,19,8,0,79,44,35,0,0,0,44
s3719eb4072ba3c3d82f1cdbdd0855cda,1328,1292,0.0,100.6,0.715,5,5,0,0,15,10,5,0,0,0,14
sf6d228ebd63d391696145737e722e0f3,253,3,0.0,204.86,0.7,14,14,0,0,14,14,0,0,0,0,11
saaccb70a79323ea2a4cc58142e665794,1349,5,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0
sa57d70ab3dca3e8591c56ed66d32e017,376,163,24.0,281.5,1.0,3,2,1,0,14,6,8,0,0,0,14
s0f2d445ef11832f194802d9aa4a84769,296,289,112.0,136.31,0.952,79,59,20,0,308,216,92,0,0,0,128
s5f950e8abcdb3b9fa2fec19233c0cc1b,1432,5,0.0,61.93,0.834,15,15,0,0,15,15,0,0,0,0,8
s8c881fb54e403b45b1697527aa667e91,170,103,102.5,138.69,0.883,15,13,2,0,41,37,4,0,0,0,12
s1a62216cc099361280fccc9a284b4313,222,221,7868.0,176.5,0.75,3,2,1,0,59,43,16,0,0,0,46
se9712daddbee35c595de0dea43936fcd,680,607,0.0,0.0,0.0,0,0,0,0,21,1,20,0,0,0,18
sb275e983d394305ebc652f2877899b0a,1595,1511,0.0,135.0,1.0,1,1,0,0,33,29,4,0,0,0,30
sb12fcf26d9893a5e9c4a209d231c7f1b,294,280,1506.23,100.89,0.821,32,19,13,0,125,35,90,0,0,0,88
s34e2c1f74695315d8427db05555fafd3,1200,1200,0.0,72.0,0.9,9,9,0,0,30,29,1,0,0,0,19
